State,Date,deltaconfirmed,deltarecovered,deltatested,deltaother,deltadeceased,deltavaccinated1,deltavaccinated2,delta7confirmed,delta7recovered,delta7tested,delta7other,delta7deceased,delta7vaccinated1,delta7vaccinated2,totalconfirmed,totalrecovered,totaltested,totalother,totaldeceased,totalvaccinated1,totalvaccinated2
Odisha,01-09-2021,719,666,64656,,53,198196,96797,5259,5811,467547,,460,1028584,497481,1008469,993901,18134288,,8075,17083672,5519896
Odisha,02-09-2021,754,738,66688,,6,217866,93733,5164,5785,463004,,400,1165806,542467,1009223,994639,18200976,,8081,17301538,5613629
Odisha,03-09-2021,849,835,71247,,7,262355,115201,5197,5634,464666,,338,1233806,565786,1010072,995474,18272223,,8088,17563893,5728830
Odisha,04-09-2021,681,826,67229,,5,264696,101699,5099,5504,460758,,275,1498502,667485,1010753,996300,18339452,,8093,17828589,5830529
Odisha,05-09-2021,805,763,72412,,7,53072,19963,5055,5433,464503,,213,1353263,584745,1011558,997063,18411864,,8100,17881661,5850492
Odisha,06-09-2021,609,727,65268,,8,256306,83646,5055,5317,464780,,154,1440041,611402,1012167,997790,18477132,,8108,18137967,5934138
Odisha,07-09-2021,638,801,57303,,7,217984,73327,5055,5356,464803,,93,1470475,584366,1012805,998591,18534435,,8115,18355951,6007465
Odisha,08-09-2021,762,574,64602,,8,202550,82405,5098,5264,464749,,48,1474829,569974,1013567,999165,18599037,,8123,18558501,6089870
Odisha,09-09-2021,771,694,65037,,8,255910,98102,5115,5220,463098,,50,1512873,574343,1014338,999859,18664074,,8131,18814411,6187972
Odisha,10-09-2021,745,689,66106,,6,103092,43697,5011,5074,457957,,49,1353610,502839,1015083,1000548,18730180,,8137,18917503,6231669
Odisha,11-09-2021,630,706,63817,,8,178175,68043,4960,4954,454545,,52,1267089,469183,1015713,1001254,18793997,,8145,19095678,6299712
Odisha,12-09-2021,649,874,60298,,6,28832,14766,4804,5065,442431,,51,1242849,463986,1016362,1002128,18854295,,8151,19124510,6314478
Odisha,13-09-2021,471,682,50782,,6,194977,101416,4666,5020,427945,,49,1181520,481756,1016833,1002810,18905077,,8157,19319487,6415894
Odisha,14-09-2021,428,793,48086,,4,194408,128072,4456,5012,418728,,46,1157944,536501,1017261,1003603,18953163,,8161,19513895,6543966
Odisha,15-09-2021,457,561,52130,,6,204228,136127,4151,4999,406256,,44,1159622,590223,1017718,1004164,19005293,,8167,19718123,6680093
Odisha,16-09-2021,580,681,60722,,4,215591,137346,3960,4986,401941,,40,1119303,629467,1018298,1004845,19066015,,8171,19933714,6817439
Odisha,17-09-2021,628,719,62238,,4,202737,143632,3843,5016,398073,,38,1218948,729402,1018926,1005564,19128253,,8175,20136451,6961071
Odisha,18-09-2021,695,756,65512,,6,185360,166770,3908,5066,399768,,36,1226133,828129,1019621,1006320,19193765,,8181,20321811,7127841
Odisha,19-09-2021,623,746,,,7,36008,28562,3882,4938,339470,,37,1233309,841925,1020244,1007066,19193765,,8188,20357819,7156403
Odisha,20-09-2021,510,600,62509,,6,235287,197896,3921,4856,351197,,37,1273619,938405,1020754,1007666,19256274,,8194,20593106,7354299
Odisha,21-09-2021,462,560,120052,,5,223076,142448,3955,4623,423163,,38,1302287,952781,1021216,1008226,19376326,,8199,20816182,7496747
Odisha,22-09-2021,734,445,69326,,4,221840,172291,4232,4507,440359,,36,1319899,988945,1021950,1008671,19445652,,8203,21038022,7669038
Odisha,23-09-2021,644,417,72193,,7,234083,163835,4296,4243,451830,,39,1338391,1015434,1022594,1009088,19517845,,8210,21272105,7832873
Odisha,24-09-2021,539,494,68818,,6,188933,118714,4207,4018,458410,,41,1324587,990516,1023133,1009582,19586663,,8216,21461038,7951587
Odisha,25-09-2021,602,601,72228,,7,170769,103632,4114,3863,465126,,42,1309996,927378,1023735,1010183,19658891,,8223,21631807,8055219
Odisha,26-09-2021,585,646,67616,,5,19037,10560,4076,3763,532742,,40,1293025,909376,1024320,1010829,19726507,,8228,21650844,8065779
Odisha,27-09-2021,444,653,62715,,5,47245,43544,4010,3816,532948,,39,1104983,755024,1024764,1011482,19789222,,8233,21698089,8109323
Odisha,28-09-2021,545,634,52675,,7,104443,101498,4093,3890,465571,,41,986350,714074,1025309,1012116,19841897,,8240,21802532,8210821
Odisha,29-09-2021,565,467,58635,,5,213817,161058,3924,3912,454880,,42,978327,702841,1025874,1012583,19900532,,8245,22016349,8371879
Odisha,30-09-2021,602,559,68254,,6,216867,153281,3882,4054,450941,,41,961111,692287,1026476,1013142,19968786,,8251,22233216,8525160
Odisha,01-10-2021,477,691,65459,,4,138412,117495,3820,4251,447582,,39,910590,691068,1026953,1013833,20034245,,8255,22371628,8642655
Odisha,02-10-2021,478,579,69251,,7,99855,94001,3696,4229,444605,,39,839676,681437,1027431,1014412,20103496,,8262,22471483,8736656
Odisha,03-10-2021,528,606,69030,,5,21200,16688,3639,4189,446019,,39,841839,687565,1027959,1015018,20172526,,8267,22492683,8753344
Odisha,04-10-2021,407,590,64419,,6,234668,159311,3602,4126,447723,,40,1029262,803332,1028366,1015608,20236945,,8273,22727351,8912655
Odisha,05-10-2021,453,557,58223,,3,205112,126372,3510,4049,453271,,36,1129931,828206,1028819,1016165,20295168,,8276,22932463,9039027
Odisha,06-10-2021,593,429,71749,,4,98604,83543,3538,4011,466385,,35,1014718,750691,1029412,1016594,20366917,,8280,23031067,9122570
Odisha,07-10-2021,582,522,76717,,7,69127,74592,3518,3974,474848,,36,866978,672002,1029994,1017116,20443634,,8287,23100194,9197162
Odisha,08-10-2021,524,598,66724,,4,68215,75550,3565,3881,476113,,36,796781,630057,1030518,1017714,20510358,,8291,23168409,9272712
Odisha,09-10-2021,526,597,68264,,4,129384,106183,3613,3899,475126,,33,826310,642239,1031044,1018311,20578622,,8295,23297793,9378895
Odisha,10-10-2021,652,438,66643,,7,17118,14297,3737,3731,472739,,35,822228,639848,1031696,1018749,20645265,,8302,23314911,9393192
Odisha,11-10-2021,448,469,63887,,6,208391,138163,3778,3610,472207,,35,795951,618700,1032144,1019218,20709152,,8308,23523302,9531355
Odisha,12-10-2021,529,546,56093,,6,171980,106484,3854,3599,470077,,38,762819,598812,1032673,1019764,20765245,,8314,23695282,9637839
Odisha,13-10-2021,615,404,62675,,7,132931,80912,3876,3574,461003,,41,797146,596181,1033288,1020168,20827920,,8321,23828213,9718751
Odisha,14-10-2021,521,477,64377,,6,157296,84694,3815,3529,448663,,40,885315,606283,1033809,1020645,20892297,,8327,23985509,9803445
Odisha,15-10-2021,467,535,60036,,5,82120,40010,3758,3466,441975,,41,899220,570743,1034276,1021180,20952333,,8332,24067629,9843455
Odisha,16-10-2021,358,562,53709,,3,95030,73521,3590,3431,427420,,40,864866,538081,1034634,1021742,21006042,,8335,24162659,9916976
Odisha,17-10-2021,443,508,55115,,3,15783,12667,3381,3501,415892,,36,863531,536451,1035077,1022250,21061157,,8338,24178442,9929643
Odisha,18-10-2021,340,530,57293,,5,164497,121756,3273,3562,409298,,35,819637,520044,1035417,1022780,21118450,,8343,24342939,10051399
Odisha,19-10-2021,556,618,57026,,4,158994,114205,3300,3634,410231,,33,806651,527765,1035973,1023398,21175476,,8347,24501933,10165604
Odisha,20-10-2021,559,451,70586,,2,111719,85268,3244,3681,418142,,28,785439,532121,1036532,1023849,21246062,,8349,24613652,10250872
Odisha,21-10-2021,524,573,68919,,2,137938,119226,3247,3777,422684,,24,766081,566653,1037056,1024422,21314981,,8351,24751590,10370098
Odisha,22-10-2021,467,603,66868,,3,128271,123319,3247,3845,429516,,22,812232,649962,1037523,1025025,21381849,,8354,24879861,10493417
Odisha,23-10-2021,441,482,69414,,4,106125,130291,3330,3765,445221,,23,823327,706732,1037964,1025507,21451263,,8358,24985986,10623708
Odisha,24-10-2021,447,410,69161,,4,18818,19968,3334,3667,459267,,24,826362,714033,1038411,1025917,21520424,,8362,25004804,10643676
Odisha,25-10-2021,425,360,64709,,3,134797,142935,3419,3497,466683,,22,796662,735212,1038836,1026277,21585133,,8365,25139601,10786611
Odisha,26-10-2021,433,497,61935,,4,126212,145045,3296,3376,471592,,22,763880,766052,1039269,1026774,21647068,,8369,25265813,10931656
Odisha,27-10-2021,549,334,72091,,2,116081,142495,3286,3259,473097,,22,768242,823279,1039818,1027108,21719159,,8371,25381894,11074151
Odisha,28-10-2021,412,546,70194,,4,115633,163168,3174,3232,474372,,24,745937,867221,1040230,1027654,21789353,,8375,25497527,11237319
Odisha,29-10-2021,365,553,66610,,3,116626,154129,3072,3182,474114,,24,734292,898031,1040595,1028207,21855963,,8378,25614153,11391448
Odisha,30-10-2021,374,490,68705,,4,101068,143813,3005,3190,473405,,24,729235,911553,1040969,1028697,21924668,,8382,25715221,11535261
Odisha,31-10-2021,488,450,69675,,4,21420,25651,3046,3230,473919,,24,731837,917236,1041457,1029147,21994343,,8386,25736641,11560912
Punjab,09-03-2020,1,,,,,,,1,,,,,,,1,,,,,,
Punjab,10-03-2020,,,,,,,,1,,,,,,,1,,,,,,
Punjab,11-03-2020,,,,,,,,1,,,,,,,1,,,,,,
Punjab,12-03-2020,,,,,,,,1,,,,,,,1,,,,,,
Punjab,13-03-2020,,,,,,,,1,,,,,,,1,,,,,,
Punjab,14-03-2020,,,,,,,,1,,,,,,,1,,,,,,
Punjab,15-03-2020,,,,,,,,1,,,,,,,1,,,,,,
Punjab,16-03-2020,,,,,,,,,,,,,,,1,,,,,,
Punjab,17-03-2020,,,,,,,,,,,,,,,1,,,,,,
Punjab,18-03-2020,,,,,,,,,,,,,,,1,,,,,,
Punjab,19-03-2020,1,,,,,,,1,,,,,,,2,,,,,,
Punjab,20-03-2020,1,,,,,,,2,,,,,,,3,,,,,,
Punjab,21-03-2020,10,,,,,,,12,,,,,,,13,,,,,,
Punjab,22-03-2020,8,,,,,,,20,,,,,,,21,,,,,,
Punjab,23-03-2020,2,,,,,,,22,,,,,,,23,,,,,,
Punjab,24-03-2020,6,,,,,,,28,,,,,,,29,,,,,,
Punjab,25-03-2020,2,,,,,,,30,,,,,,,31,,,,,,
Punjab,26-03-2020,2,,,,,,,31,,,,,,,33,,,,,,
Punjab,27-03-2020,5,,,,,,,35,,,,,,,38,,,,,,
Punjab,28-03-2020,,,,,,,,25,,,,,,,38,,,,,,
Punjab,29-03-2020,,1,,,1,,,17,1,,,1,,,38,1,,,1,,
Punjab,30-03-2020,3,,,,2,,,18,1,,,3,,,41,1,,,3,,
Punjab,31-03-2020,1,,,,1,,,13,1,,,4,,,42,1,,,4,,
Punjab,01-04-2020,4,,,,,,,15,1,,,4,,,46,1,,,4,,
Punjab,02-04-2020,1,,1434,,1,,,14,1,1434,,5,,,47,1,1434,,5,,
Punjab,03-04-2020,6,,,,,,,15,1,1434,,5,,,53,1,1434,,5,,
Punjab,04-04-2020,12,2,,,,,,27,3,1434,,5,,,65,3,1434,,5,,
Punjab,05-04-2020,3,1,,,2,,,30,3,1434,,6,,,68,4,1434,,7,,
Punjab,06-04-2020,11,,,,,,,38,3,1434,,4,,,79,4,1434,,7,,
Punjab,07-04-2020,20,10,,,1,,,57,13,1434,,4,,,99,14,1434,,8,,
Punjab,08-04-2020,7,,1503,,1,,,60,13,2937,,5,,,106,14,2937,,9,,
Punjab,09-04-2020,24,4,255,,1,,,83,17,1758,,5,,,130,18,3192,,10,,
Punjab,10-04-2020,21,2,269,,1,,,98,19,2027,,6,,,151,20,3461,,11,,
Punjab,11-04-2020,7,,448,,1,,,93,17,2475,,7,,,158,20,3909,,12,,
Punjab,12-04-2020,12,3,372,,,,,102,19,2847,,5,,,170,23,4281,,12,,
Punjab,13-04-2020,6,2,199,,,,,97,21,3046,,5,,,176,25,4480,,12,,
Punjab,14-04-2020,8,2,364,,1,,,85,13,3410,,5,,,184,27,4844,,13,,
Punjab,15-04-2020,2,,349,,,,,80,13,2256,,4,,,186,27,5193,,13,,
Punjab,16-04-2020,11,2,331,,1,,,67,11,2332,,4,,,197,29,5524,,14,,
Punjab,17-04-2020,14,1,464,,,,,60,10,2527,,3,,,211,30,5988,,14,,
Punjab,18-04-2020,23,1,179,,2,,,76,11,2258,,4,,,234,31,6167,,16,,
Punjab,19-04-2020,10,6,440,,,,,74,14,2326,,4,,,244,37,6607,,16,,
Punjab,20-04-2020,1,1,190,,,,,69,13,2317,,4,,,245,38,6797,,16,,
Punjab,21-04-2020,6,11,558,,,,,67,22,2511,,3,,,251,49,7355,,16,,
Punjab,22-04-2020,27,4,532,,,,,92,26,2694,,3,,,278,53,7887,,16,,
Punjab,23-04-2020,5,13,870,,1,,,86,37,3233,,3,,,283,66,8757,,17,,
Punjab,24-04-2020,15,4,1854,,,,,87,40,4623,,3,,,298,70,10611,,17,,
Punjab,25-04-2020,10,2,2659,,,,,74,41,7103,,1,,,308,72,13270,,17,,
Punjab,26-04-2020,14,12,1047,,1,,,78,47,7710,,2,,,322,84,14317,,18,,
Punjab,27-04-2020,8,14,1199,,1,,,85,60,8719,,3,,,330,98,15516,,19,,
Punjab,28-04-2020,12,3,1505,,,,,91,52,9666,,3,,,342,101,17021,,19,,
Punjab,29-04-2020,33,,1649,,,,,97,48,10783,,3,,,375,101,18670,,19,,
Punjab,30-04-2020,105,3,2535,,1,,,197,38,12448,,3,,,480,104,21205,,20,,
Punjab,01-05-2020,105,4,1971,,,,,287,38,12565,,3,,,585,108,23176,,20,,
Punjab,02-05-2020,187,4,1692,,,,,464,40,11598,,3,,,772,112,24868,,20,,
Punjab,03-05-2020,330,5,1571,,1,,,780,33,12122,,3,,,1102,117,26439,,21,,
Punjab,04-05-2020,130,11,2106,,2,,,902,30,13029,,4,,,1232,128,28545,,23,,
Punjab,05-05-2020,219,5,1654,,2,,,1109,32,13178,,6,,,1451,133,30199,,25,,
Punjab,06-05-2020,75,2,1861,,2,,,1151,34,13390,,8,,,1526,135,32060,,27,,
Punjab,07-05-2020,118,14,2641,,1,,,1164,45,13496,,8,,,1644,149,34701,,28,,
Punjab,08-05-2020,87,3,3249,,1,,,1146,44,14774,,9,,,1731,152,37950,,29,,
Punjab,09-05-2020,31,5,1512,,2,,,990,45,14594,,11,,,1762,157,39462,,31,,
Punjab,10-05-2020,61,9,1500,,,,,721,49,14523,,10,,,1823,166,40962,,31,,
Punjab,11-05-2020,54,2,1344,,,,,645,40,13761,,8,,,1877,168,42306,,31,,
Punjab,12-05-2020,37,3,1693,,1,,,463,38,13800,,7,,,1914,171,43999,,32,,
Punjab,13-05-2020,10,29,2027,,,,,398,65,13966,,5,,,1924,200,46026,,32,,
Punjab,14-05-2020,11,23,1382,,,,,291,74,12707,,4,,,1935,223,47408,,32,,
Punjab,15-05-2020,-3,82,1893,,,,,201,153,11351,,3,,,1932,305,49301,,32,,
Punjab,16-05-2020,14,952,1312,,,,,184,1100,11151,,1,,,1946,1257,50613,,32,,
Punjab,17-05-2020,18,109,1199,,3,,,141,1200,10850,,4,,,1964,1366,51812,,35,,
Punjab,18-05-2020,16,181,1143,,2,,,103,1379,10649,,6,,,1980,1547,52955,,37,,
Punjab,19-05-2020,22,95,2679,,1,,,88,1471,11635,,6,,,2002,1642,55634,,38,,
Punjab,20-05-2020,3,152,2103,,,,,81,1594,11711,,6,,,2005,1794,57737,,38,,
Punjab,21-05-2020,23,25,1881,,1,,,93,1596,12210,,7,,,2028,1819,59618,,39,,
Punjab,22-05-2020,1,28,2781,,,,,97,1542,13098,,7,,,2029,1847,62399,,39,,
Punjab,23-05-2020,16,23,1168,,,,,99,613,12954,,7,,,2045,1870,63567,,39,,
Punjab,24-05-2020,15,28,2575,,1,,,96,532,14330,,5,,,2060,1898,66142,,40,,
Punjab,25-05-2020,21,15,1071,,,,,101,366,14258,,3,,,2081,1913,67213,,40,,
Punjab,26-05-2020,25,5,2605,,,,,104,276,14184,,2,,,2106,1918,69818,,40,,
Punjab,27-05-2020,33,,2650,,,,,134,124,14731,,2,,,2139,1918,72468,,40,,
Punjab,28-05-2020,19,28,,,,,,130,127,12850,,1,,,2158,1946,72468,,40,,
Punjab,29-05-2020,39,3,8553,,2,,,168,102,18622,,3,,,2197,1949,81021,,42,,
Punjab,30-05-2020,36,18,3476,,2,,,188,97,20930,,5,,,2233,1967,84497,,44,,
Punjab,31-05-2020,30,20,3355,,1,,,203,89,21710,,5,,,2263,1987,87852,,45,,
Punjab,01-06-2020,38,13,3261,,-1,,,220,87,23900,,4,,,2301,2000,91113,,44,,
Punjab,02-06-2020,41,17,5216,,2,,,236,99,26511,,6,,,2342,2017,96329,,46,,
Punjab,03-06-2020,34,12,4707,,1,,,237,111,28568,,7,,,2376,2029,101036,,47,,
Punjab,04-06-2020,39,14,5897,,,,,257,97,34465,,7,,,2415,2043,106933,,47,,
Punjab,05-06-2020,46,26,6609,,1,,,264,120,32521,,6,,,2461,2069,113542,,48,,
Punjab,06-06-2020,54,23,2432,,2,,,282,125,31477,,6,,,2515,2092,115974,,50,,
Punjab,07-06-2020,93,14,8292,,1,,,345,119,36414,,6,,,2608,2106,124266,,51,,
Punjab,08-06-2020,55,22,5555,,2,,,362,128,38708,,9,,,2663,2128,129821,,53,,
Punjab,09-06-2020,56,39,6522,,2,,,377,150,40014,,9,,,2719,2167,136343,,55,,
Punjab,10-06-2020,86,65,8124,,,,,429,203,43431,,8,,,2805,2232,144467,,55,,
Punjab,11-06-2020,82,27,10031,,4,,,472,216,47565,,12,,,2887,2259,154498,,59,,
Punjab,12-06-2020,99,23,11050,,4,,,525,213,52006,,15,,,2986,2282,165548,,63,,
Punjab,13-06-2020,77,45,10985,,2,,,548,235,60559,,15,,,3063,2327,176533,,65,,
Punjab,14-06-2020,77,29,5692,,2,,,532,250,57959,,16,,,3140,2356,182225,,67,,
Punjab,15-06-2020,127,87,6474,,4,,,604,315,58878,,18,,,3267,2443,188699,,71,,
Punjab,16-06-2020,104,18,9512,,1,,,652,294,61868,,17,,,3371,2461,198211,,72,,
Punjab,17-06-2020,126,77,10197,,6,,,692,306,63941,,23,,,3497,2538,208408,,78,,
Punjab,18-06-2020,118,32,11120,,5,,,728,311,65030,,24,,,3615,2570,219528,,83,,
Punjab,19-06-2020,217,66,7484,,9,,,846,354,61464,,29,,,3832,2636,227012,,92,,
Punjab,20-06-2020,120,42,8688,,6,,,889,351,59167,,33,,,3952,2678,235700,,98,,
Punjab,21-06-2020,122,22,5103,,1,,,934,344,58578,,32,,,4074,2700,240803,,99,,
Punjab,22-06-2020,161,125,5957,,2,,,968,382,58061,,30,,,4235,2825,246760,,101,,
Punjab,23-06-2020,162,222,8620,,4,,,1026,586,57169,,33,,,4397,3047,255380,,105,,
Punjab,24-06-2020,230,52,5477,,8,,,1130,561,52449,,35,,,4627,3099,260857,,113,,
Punjab,25-06-2020,142,93,8180,,7,,,1154,622,49509,,37,,,4769,3192,269037,,120,,
Punjab,26-06-2020,188,9,7882,,2,,,1125,565,49907,,30,,,4957,3201,276919,,122,,
Punjab,27-06-2020,99,119,7512,,6,,,1104,642,48731,,30,,,5056,3320,284431,,128,,
Punjab,28-06-2020,160,206,5492,,5,,,1142,826,49120,,34,,,5216,3526,289923,,133,,
Punjab,29-06-2020,202,238,4525,,5,,,1183,939,47688,,37,,,5418,3764,294448,,138,,
Punjab,30-06-2020,150,103,7382,,6,,,1171,820,46450,,39,,,5568,3867,301830,,144,,
Punjab,01-07-2020,100,122,7168,,5,,,1041,890,48141,,36,,,5668,3989,308998,,149,,
Punjab,02-07-2020,116,155,8804,,3,,,1015,952,48765,,32,,,5784,4144,317802,,152,,
Punjab,03-07-2020,153,122,6252,,5,,,980,1065,47135,,35,,,5937,4266,324054,,157,,
Punjab,04-07-2020,172,40,7531,,5,,,1053,986,47154,,34,,,6109,4306,331585,,162,,
Punjab,05-07-2020,174,102,6204,,2,,,1067,882,47866,,31,,,6283,4408,337789,,164,,
Punjab,06-07-2020,208,86,4735,,5,,,1073,730,48076,,31,,,6491,4494,342524,,169,,
Punjab,07-07-2020,258,60,9839,,6,,,1181,687,50533,,31,,,6749,4554,352363,,175,,
Punjab,08-07-2020,158,274,7826,,3,,,1239,839,51191,,29,,,6907,4828,360189,,178,,
Punjab,09-07-2020,233,117,9236,,5,,,1356,801,51623,,31,,,7140,4945,369425,,183,,
Punjab,10-07-2020,217,72,8620,,4,,,1420,751,53991,,30,,,7357,5017,378045,,187,,
Punjab,11-07-2020,230,23,10449,,8,,,1478,734,56909,,33,,,7587,5040,388494,,195,,
Punjab,12-07-2020,234,352,6691,,4,,,1538,984,57396,,35,,,7821,5392,395185,,199,,
Punjab,13-07-2020,357,194,5759,,5,,,1687,1092,58420,,35,,,8178,5586,400944,,204,,
Punjab,14-07-2020,333,77,8699,,9,,,1762,1109,57280,,38,,,8511,5663,409643,,213,,
Punjab,15-07-2020,288,204,11950,,8,,,1892,1039,61404,,43,,,8799,5867,421593,,221,,
Punjab,16-07-2020,295,410,8239,,9,,,1954,1332,60407,,47,,,9094,6277,429832,,230,,
Punjab,17-07-2020,348,96,8961,,9,,,2085,1356,60748,,52,,,9442,6373,438793,,239,,
Punjab,18-07-2020,350,81,11939,,7,,,2205,1414,62238,,51,,,9792,6454,450732,,246,,
Punjab,19-07-2020,308,81,9168,,8,,,2279,1143,64715,,55,,,10100,6535,459900,,254,,
Punjab,20-07-2020,410,583,6157,,8,,,2332,1532,65113,,58,,,10510,7118,466057,,262,,
Punjab,21-07-2020,379,271,12364,,1,,,2378,1726,68778,,50,,,10889,7389,478421,,263,,
Punjab,22-07-2020,412,252,11415,,6,,,2502,1774,68243,,48,,,11301,7641,489836,,269,,
Punjab,23-07-2020,438,100,10726,,8,,,2645,1464,70730,,47,,,11739,7741,500562,,277,,
Punjab,24-07-2020,477,355,8705,,5,,,2774,1723,70474,,43,,,12216,8096,509267,,282,,
Punjab,25-07-2020,468,201,12639,,9,,,2892,1843,71174,,45,,,12684,8297,521906,,291,,
Punjab,26-07-2020,534,513,9430,,15,,,3118,2275,71436,,52,,,13218,8810,531336,,306,,
Punjab,27-07-2020,551,254,8035,,12,,,3259,1946,73314,,56,,,13769,9064,539371,,318,,
Punjab,28-07-2020,609,688,10896,,18,,,3489,2363,71846,,73,,,14378,9752,550267,,336,,
Punjab,29-07-2020,568,461,10854,,25,,,3645,2572,71285,,92,,,14946,10213,561121,,361,,
Punjab,30-07-2020,510,296,10946,,9,,,3717,2768,71505,,93,,,15456,10509,572067,,370,,
Punjab,31-07-2020,663,225,10506,,16,,,3903,2638,73306,,104,,,16119,10734,582573,,386,,
Punjab,01-08-2020,944,341,9819,,19,,,4379,2778,70486,,114,,,17063,11075,592392,,405,,
Punjab,02-08-2020,790,391,7259,,18,,,4635,2656,68315,,117,,,17853,11466,599651,,423,,
Punjab,03-08-2020,674,416,4261,,19,,,4758,2818,64541,,124,,,18527,11882,603912,,442,,
Punjab,04-08-2020,488,609,7697,,20,,,4637,2739,61342,,126,,,19015,12491,611609,,462,,
Punjab,05-08-2020,841,452,10518,,29,,,4910,2730,61006,,130,,,19856,12943,622127,,491,,
Punjab,06-08-2020,1035,716,12144,,26,,,5435,3150,62204,,147,,,20891,13659,634271,,517,,
